,threshold_true,threshold_estimate,ndt_true,ndt_estimate,eta_true,eta_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate
68,1.154970000789213,1.1677167284657184,0.1658047930331505,0.1828047899897066,0.9721281300274676,0.9593100052314052,1.2799635207443227,1.4095920836187914,-0.0514436983262878,-0.2205081045080685
69,1.697063129170422,1.6463767443819075,0.7324743070420076,0.7552364339277657,0.2989895091062606,0.1001827914229996,-1.805293589723796,-1.9227415633530267,1.4778182907942172,1.473185541911938
70,1.7051621038932865,1.8482115340586736,0.8398923337972577,0.8168927697841879,0.3477141562994925,0.5436784950786027,0.2759427003620318,0.3811885802483096,-0.6732001280605704,-0.7583466871961265
71,2.6674314253667024,2.74001289884509,0.5451242276561218,0.5177340865526701,0.1845735041251495,0.2096641332838497,-1.0136978290636456,-1.0536795966606576,0.8677289369793312,0.9132153055729948
72,1.983214268328738,2.0624530877743203,0.9172369057426566,0.8872066700433585,0.4131409749269026,0.4231156937408873,1.8252036654653847,1.8610710256797,2.290284534264277,2.2521112423998946
73,1.0042289158066948,1.0,0.5119418216889764,0.518941973820688,0.91278588527413,0.8647921286489737,-2.046092684306047,-2.120150181273633,-1.6692943565847769,-1.620972669866941
74,2.2021347302480008,2.2939061432345977,0.9944992142264336,1.0,0.4761047202646503,0.5995560230339172,-1.3058832257466952,-1.500029135538806,1.2400735959486242,1.3160656987959176
75,1.78635096811015,1.8699404081563085,0.6415754868639632,0.6429194888924641,0.8837675922845517,0.9634573175873676,-0.231406773028987,-0.1825996498130505,1.9894518174241027,2.1715800771018925
76,1.6173724234855302,1.6603556783164235,0.431370353742163,0.4314734784384834,0.7484049062388709,0.7842153403748102,-1.5982163173157145,-1.7021877084823591,-2.175311872540311,-2.341708036604389
77,1.358480326182562,1.3248776246969078,0.2639265645573435,0.2749266176147458,0.491339601728275,0.313905382270033,1.120878077699195,1.0172500306267147,0.6462936439407407,0.6304398421600312
78,2.766074139605382,3.0,0.7302392727682468,0.6715022142296708,0.1274488571917063,0.1,1.9627981054093708,2.0629212288536345,0.095698511892685,0.0301362698878794
79,2.64327879670198,2.709732986227132,0.267735321519802,0.2487353188771831,0.1604268186361025,0.169721591832601,-0.9409413821148654,-0.9581032487843392,-1.2422152976000884,-1.2398208379006284
80,2.015335172039628,1.9878596311066603,0.4881786051249254,0.4914850171301911,0.3196316020793168,0.1000559673651707,-2.310291362209341,-2.180714952907445,1.2868714509922508,1.3115215932640552
81,1.435912519108556,1.5780695694576663,0.3496669131418779,0.3186670005262429,0.4326060818561584,0.4854160365274638,-1.882655301454256,-1.8807157686374003,-0.6805219395756645,-0.7272032900976502
82,1.415955936606326,1.4694960045306966,0.2268139702006009,0.2366469763453681,0.466433821321199,0.5521074455757188,-1.73307263452603,-1.7922501437705018,-0.8278974116888116,-0.8946932438965897
83,1.400367498514533,1.4008907297086233,0.4825178208446726,0.4845909083045584,0.8862369331369876,0.7758325621059797,-1.4665953837770151,-1.378822020693831,-1.6638974719973545,-1.5286287608708125
84,1.7631486576996351,1.738700426220906,0.1904754092868058,0.2099003022668451,0.9260306315845712,0.9009266456336364,2.1034042590866795,2.143312481188713,-1.189609114506836,-1.283792854403489
85,1.478134154448891,1.540796008165108,0.1417702033633289,0.139770170488941,0.8186014900593842,0.913796106277367,-1.9010848806268803,-1.962002737441925,0.0684985450662267,-0.002287461591915
86,2.0711105254873496,2.1210325963435896,0.959021499983824,0.9513627109739796,0.7859687662218561,0.8554563142601342,2.4108549084392235,2.362352405929156,1.1279607595685863,1.154565626135721
87,1.7291776665581184,1.7152784577628657,0.5714153063550891,0.5807640964428535,0.6100470073995226,0.6951696776181278,2.300092695104716,2.2662802904925248,0.8648237650718232,0.7954505936440588
88,1.014878498964101,1.0,0.8333602580153155,0.8372109466922912,0.5588288865030975,0.1,0.6796942320012184,0.5884689769398618,-0.3236693521611861,-0.2583381960063688
89,2.6220946785072448,2.523038674114406,0.6164860581058241,0.6304860494532012,0.4236586677082369,0.3211895636969745,-0.6340462874030134,-0.5753035063571335,-1.2963159870525125,-1.2831976423431224
90,2.75179899742941,2.9742340371559064,0.311039731269111,0.2607333902598965,0.549422147980012,0.5183648074921574,-2.2122991104011924,-2.3124236339044253,-1.7031156289952,-1.73563727096167
91,1.907350467402636,1.9925299896714304,0.8112612593196431,0.8140729718084647,0.8067116035137305,0.9658216143023416,2.366680650905961,2.494348360336791,-1.902562621365132,-2.0349277953508
92,2.852596369703821,2.895611711977076,0.9020072989725056,0.9104303679894484,0.2994903656173359,0.3083939202337123,-2.319006093798768,-2.4147271088077504,-2.01818160462228,-2.034084507390222
93,1.9820412833898773,2.036750985250297,0.6525526446182708,0.6725426663024774,0.4928205344213692,0.5384831663745144,1.9209530029442168,2.0542278513214103,-2.243792190516824,-2.391340460623151
94,1.8602819425924653,1.863660613421488,0.9951796146096856,0.9826301678189118,0.936291243242021,0.9420098097107792,0.659484219356325,0.6750469960461937,-2.397046052141396,-2.5
95,2.047452311458297,1.9802725352869848,0.3893637506839045,0.3806771981168419,0.2043167962581028,0.1,0.050336087225713,0.0739978990538954,1.6583707913489194,1.6139596765542532
96,2.0200819120709106,2.2287477741783333,0.4192405709312706,0.3726758320120602,0.5774682630215844,0.5501522200901852,-2.1032516523203286,-2.1236256271285487,-2.114108940392732,-2.1470431763861044
97,2.3014272948739443,2.2486675802236467,0.9288327093836758,0.9341081739220776,0.337128558783585,0.2830668884035793,-2.0998718266997267,-1.9645758331031744,0.3815160609801971,0.3691822954719729
98,1.8426076085391965,2.008455528035683,0.5743911369146331,0.5447086400900316,0.2377891349507565,0.4873159574196385,-0.5483751549837962,-0.6051766218768819,-0.4905361808101383,-0.5145915780264116
99,1.3025348799549776,1.3891416251373965,0.157044385627829,0.1445266991443916,0.5215695197029817,0.4824791566733622,1.5306711484236373,1.4173387431470057,1.577862826304373,1.5681403208309015
100,1.135103591329353,1.141218579662358,0.847176819388525,0.8500971243585794,0.696886774523665,0.6201755629968699,-0.6369455237568011,-0.7533830542228707,1.639229740823735,1.5979616432762649
101,2.559231380619182,2.4074694124750784,0.6757176984395047,0.7607187462419258,0.8975050971697,0.946723980222624,-1.6117702463030792,-1.6068558240751618,-0.8599989328333635,-0.9754670116693968
102,1.6468106944955958,1.6742058189447102,0.7338933707277084,0.7418933462914109,0.1587374822220743,0.1,1.276137940915783,1.1826600862402892,1.1470308544494068,1.1549695689844692
103,2.80876192678058,3.0,0.301680307919048,0.2503254032483352,0.5805295565400573,0.5874706192551343,-0.6244556007553476,-0.6198219342888095,-2.3732751196523605,-2.375939958804904
104,1.7398464063532832,1.8374482272115875,0.6766922522754903,0.6484170998899211,0.6062447413731293,0.7735424464792144,1.1664195876288792,1.263275406456887,-0.8426618006102005,-0.8454073101729345
105,1.195353757338342,1.2133728127553225,0.90671979869617,0.901719821323964,0.8276833768942967,0.8123214201650724,1.9083633026740208,1.9162460067198408,2.106532862306122,2.1973340258069936
106,2.491886573891782,2.4172420509784023,0.3593886005695303,0.3974898660724623,0.8079737322688014,0.7582260734330645,-0.5145524838606047,-0.5318534735252769,0.3617496262893016,0.3309506950259347
