,threshold_true,threshold_estimate,ndt_true,ndt_estimate,eta_true,eta_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate,mu3_true,mu3_estimate
51,1.5379674967598471,1.5769527083511228,0.8757557880360091,0.8896529974374329,0.939381154167334,1.0,-1.7445632919347631,-1.846539977728626,-0.0136082745857102,0.1017318657434659,-0.8441496605842858,-0.8259898952595867
52,1.703348539355552,1.687401031066412,0.5028762516184189,0.5042966465658408,0.9779742185235384,0.9030115657431936,0.5959699465105056,0.6607480789554262,1.3620480323821882,1.3195564525425554,2.4470477847614296,2.3578569290200213
53,1.4532640959090175,1.5541696559151956,0.6587346622186309,0.654734652741271,0.5727381188418857,0.8991830436630545,-1.6444911638045223,-1.7604261610897478,2.097900865606937,2.153588354971796,-1.1383116689907786,-1.0747323068445058
54,2.793720721082031,2.678465315614205,0.6778952529176883,0.717590076192087,0.2021470763917309,0.1,0.3312877292298771,0.3521070980152422,2.2803404140181485,2.3110950764207563,0.3603091800516939,0.3191559361810328
55,1.7633267391812244,1.822594667316112,0.9949556266073236,1.0,0.2293857330524455,0.3610288660373275,-0.3077838508522496,-0.31236015949649,1.1973625006781197,1.2030013958733603,1.3512260420146416,1.3396139304559147
56,1.666364685940763,1.5008031191485336,0.6016305041191944,0.6206384620970626,0.891458286572861,0.7024197630158491,1.5855832572625,1.4027248499391356,-0.4916232345270394,-0.5553089970488091,-0.7989465590934708,-0.6385655472474909
57,2.2316399167218366,2.20518259734956,0.7109635731405488,0.7326723159827819,0.8358958205890761,0.8372897743788275,-0.5412323997075141,-0.4868929891578989,2.3474291623458186,2.2884372542910665,0.2845531088116482,0.4399146857028504
58,1.9831309214578805,2.1333388892357155,0.5777065144717829,0.5430445511923111,0.3999588363090216,0.4818358975880048,1.8364138662991496,1.8996148722236288,-1.3848179709699,-1.3864513661665092,0.2619300210661912,0.3521255942748771
59,2.9003005103706223,2.950306774794004,0.6082108346403516,0.6056142457905015,0.1689278498734284,0.2294775992203718,1.8272387873317075,1.81251378014011,0.3666787280778188,0.3886907138386675,-0.4309402445350763,-0.5196461386046269
60,2.349093644129692,2.220294529161805,0.8168151976597128,0.8459030744196343,0.259945417732071,0.1,-1.5142570031770348,-1.3987860429868348,-1.255547141160294,-1.140908931141711,-0.944539254311057,-0.9354677931708868
61,1.8471112868123447,1.8586699295650424,0.6496094890041474,0.6506094984870993,0.1977194552016892,0.1,-1.3752436645059252,-1.4312649514238762,-0.4488832489385558,-0.3717881434452255,-0.8879176013985096,-0.893349312114658
62,2.729611120021092,2.5592150217349614,0.3851565697552193,0.3905098637351495,0.8181041261516244,0.6563739152814694,1.633896047812851,1.4417611607636522,1.1985367165933596,1.0607716899548434,-0.8978135965014111,-0.8843513772195969
63,1.060126945408013,1.1344388892721955,0.7759841557919717,0.7639841229117381,0.1264840067781866,0.1,1.154045841835702,1.1244896299078235,-0.3478158218968119,-0.3926901458003857,-1.4258071405959964,-1.4021079476147498
64,1.7442967226403343,1.6731709822763323,0.4129676959685306,0.4209676980230221,0.5643847625819991,0.2401769975135201,1.2784155611175945,1.1118566430493382,1.8616311754148385,1.6766725011769872,-0.8536846584610336,-0.8086473203418321
65,1.3470824690792425,1.3982799465154687,0.6165693653615344,0.6170023595373774,0.8753761395543195,1.0,1.8451191651215093,1.8339484026386363,-0.3085102348984314,-0.3403508576207513,-2.384599678272161,-2.5
66,1.1532139863073576,1.103265563849119,0.3773037119221349,0.3810226161776204,0.8718417164003405,0.2826725837256228,0.988751830488644,0.873410302540188,-1.096619942138906,-1.0552781787803536,-2.3503697756215787,-2.279069545763024
67,1.8105359232798348,1.6722907722546911,0.552712130941903,0.6027121276246109,0.7371165161980822,0.4997490486360882,0.3749144161507395,0.3804723394747633,-1.4759659797648976,-1.379448185690367,0.1953253712147251,0.2124168808767281
68,2.331539427719165,2.393053763476744,0.293726011609532,0.2828323649712982,0.1821214562476553,0.1314099351050036,1.6733112128446248,1.6525062611614243,-0.2889468445917992,-0.2697961719922905,-0.416347780485628,-0.4626312931984631
69,2.2870633938835514,2.4512098466416647,0.6471133524738006,0.6170093610819212,0.3074047357727745,0.4105746973098284,0.6789739648672705,0.7363543879694517,2.1954941727088024,2.191886390633736,1.206561027704534,1.2663874843244032
70,2.089712731877324,2.2993107605263554,0.8300216175207693,0.7927037657412781,0.6675065426416573,0.7744886418535846,0.195367329252914,0.1845711373304103,-1.7840209597459478,-1.8397844215481485,1.1599553227605504,1.1128374200831113
71,1.443429063728233,1.426355102969987,0.3254278014960431,0.3444277883839577,0.2224914005287255,0.1,2.3222228030070022,2.401224051747905,1.3276267691347337,1.3785987391581451,2.0863866869208887,2.098477246188299
72,2.173265045088398,2.060216321876769,0.7833693989434726,0.7740031586893379,0.904845134810378,0.657240534946917,1.580411346955557,1.378288354393595,2.1345264708954588,2.0014873301748133,-0.631688214853377,-0.5016702156741555
